0.0000000000e+00 0.0000000000e+00 -4.4524737001e+00 1.0000000000e+03
-4.6624278873e+00 1.0000000000e+03 -4.8657617766e+00 1.0000000000e+03
-9.7913299543e+00 2.0000000000e+03 -5.3487580373e+00 1.0000000000e+03
-1.5468854526e+01 3.0000000000e+03 -5.9187309887e+00 1.0000000000e+03
-2.1797938105e+01 4.0000000000e+03 -6.5991305763e+00 1.0000000000e+03
-2.8909982867e+01 5.0000000000e+03 -7.4227173898e+00 1.0000000000e+03
-3.6976708788e+01 6.0000000000e+03 -8.4368801045e+00 1.0000000000e+03
-4.6229433360e+01 7.0000000000e+03 -9.7132262823e+00 1.0000000000e+03
-5.6992624309e+01 8.0000000000e+03 -1.1366243962e+01 1.0000000000e+03
-6.9747657986e+01 9.0000000000e+03 -1.3593428658e+01 1.0000000000e+03
-8.5269575794e+01 1.0000000000e+04 -1.6774406364e+01 1.0000000000e+03
-1.0497825325e+02 1.1000000000e+04 -2.1772631456e+01 1.0000000000e+03
-1.3216616019e+02 1.2000000000e+04 -3.1258024930e+01 1.0000000000e+03
-1.8162187239e+02 1.3000000000e+04 -6.5682988869e+01 1.0000000000e+03
-8.4910390984e+02 1.4000000000e+04 -1.1939439413e+00 1.0000000000e+03
-8.5029408659e+02 1.5000000000e+04 -1.1707961451e+00 1.0000000000e+03
-8.5146173742e+02 1.6000000000e+04 -1.1493335511e+00 1.0000000000e+03
-8.5260854425e+02 1.7000000000e+04 -1.1293690825e+00 1.0000000000e+03
-8.5373599789e+02 1.8000000000e+04 -1.1107418533e+00 1.0000000000e+03
-8.5484542549e+02 1.9000000000e+04 -1.0933128650e+00 1.0000000000e+03
-8.5593801333e+02 2.0000000000e+04 -1.0769615045e+00 1.0000000000e+03
-8.5701482589e+02 2.1000000000e+04 -1.0615826747e+00 1.0000000000e+03
-8.5807682184e+02 2.2000000000e+04 -1.0470844351e+00 1.0000000000e+03
-8.5912486759e+02 2.3000000000e+04 -1.0333860450e+00 1.0000000000e+03
-8.6015974874e+02 2.4000000000e+04 -1.0204163416e+00 1.0000000000e+03
-8.6118217985e+02 2.5000000000e+04 -1.0081123848e+00 1.0000000000e+03
-8.6219281278e+02 2.6000000000e+04 -9.9641831992e-01 1.0000000000e+03
-8.6319224392e+02 2.7000000000e+04 -9.8528442184e-01 1.0000000000e+03
-8.6418102031e+02 2.8000000000e+04 -9.7466628591e-01 1.0000000000e+03
-8.6515964505e+02 2.9000000000e+04 -9.6452414260e-01 1.0000000000e+03
-8.6612858195e+02 3.0000000000e+04 -9.5482227107e-01 1.0000000000e+03
-8.6708825957e+02 3.1000000000e+04 -9.4552850274e-01 1.0000000000e+03
-8.6803907475e+02 3.2000000000e+04 -9.3661379115e-01 1.0000000000e+03
-8.6898139580e+02 3.3000000000e+04 -9.2805184387e-01 1.0000000000e+03
